brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg
Nissan,SILVIA K's AERO (S14) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0740.jpg,25950,FR,217,1250,274,130 to ? W/Kg
Nissan,SILVIA K's Dia Selection (S13) '90,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0727.jpg,22390,FR,173,1140,225,113 to ? W/Kg
Nissan,SILVIA Q's (S13) '88,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0710.jpg,15560,FR,133,1090,159,91 to 207 W/Kg
Nissan,SILVIA Q's (S13) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0711.jpg,16210,FR,138,1110,178,93 to ? W/Kg
Nissan,SILVIA Q's AERO (S14) '93,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0716.jpg,21190,FR,158,1160,188,102 to ? W/Kg
Nissan,SILVIA Q's AERO (S14) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0718.jpg,21750,FR,158,1190,188,99 to ? W/Kg
Nissan,SILVIA Varietta (S15) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0715.jpg,27980,FR,163,1330,192,91 to ? W/Kg
Nissan,SILVIA spec-R AERO (S15) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0748.jpg,25600,FR,246,1240,274,148 to ? W/Kg
Nissan,SILVIA spec-R AERO (S15) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0749.jpg,25600,FR,246,1240,274,148 to ? W/Kg
Nissan,SILVIA spec-R AERO (S15) Touring Car '02,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0797.jpg,125500,FR,344,1000,,257 to ? W/Kg
Nissan,SILVIA spec-S AERO (S15) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0722.jpg,20700,FR,163,1200,192,101 to ? W/Kg
Nissan,SKYLINE 1500Deluxe (S50D-1) '63,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0693.jpg,36800,FR,69,960,113,53 to ? W/Kg
Nissan,SKYLINE 2000GT-B (S54B) '67,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0708.jpg,23800,FR,123,1095,167,84 to ? W/Kg
Nissan,SKYLINE 2000GT-R (KPGC110) '73,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0714.jpg,85000,FR,158,1145,176,103 to ? W/Kg
Nissan,SKYLINE Coupe 350GT '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0755.jpg,33900,FR,276,1530,363,135 to ? W/Kg
Nissan,SKYLINE Coupe 370GT Type SP '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0773.jpg,44730,FR,328,1660,363,148 to ? W/Kg
Nissan,SKYLINE GT-R (R32) '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0769.jpg,44500,4WD,276,1430,353,144 to ? W/Kg
Nissan,SKYLINE GT-R (R32) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0764.jpg,45100,4WD,276,1480,353,139 to ? W/Kg
Nissan,SKYLINE GT-R (R33) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0774.jpg,47850,4WD,276,1530,368,135 to ? W/Kg
Nissan,SKYLINE GT-R (R33) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0775.jpg,48250,4WD,276,1530,368,135 to ? W/Kg
Nissan,SKYLINE GT-R (R33) '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0776.jpg,48850,4WD,276,1530,368,135 to ? W/Kg
Nissan,SKYLINE GT-R (R34) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0793.jpg,50480,4WD,276,1540,392,134 to ? W/Kg
Nissan,SKYLINE GT-R (R34) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0790.jpg,49980,4WD,276,1540,392,134 to ? W/Kg
Nissan,SKYLINE GT-R M-spec (R34) '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0787.jpg,59500,4WD,276,1560,392,132 to ? W/Kg
Nissan,SKYLINE GT-R M-spec Nür (R34) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0795.jpg,63000,4WD,276,1580,392,130 to ? W/Kg
Nissan,SKYLINE GT-R N1 (R32) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0766.jpg,43050,4WD,276,1470,353,140 to ? W/Kg
Nissan,SKYLINE GT-R N1 (R33) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0780.jpg,59900,4WD,276,1540,368,134 to ? W/Kg
Nissan,SKYLINE GT-R R32 Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0809.jpg,233000,4WD,480,1145,,313 to ? W/Kg
Nissan,SKYLINE GT-R R33 Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0816.jpg,234000,4WD,505,1115,,338 to ? W/Kg
Nissan,SKYLINE GT-R R34 Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0829.jpg,261000,4WD,538,1130,,356 to ? W/Kg
Nissan,SKYLINE GT-R Special Color Midnight Purple II (R34) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0785.jpg,49980,4WD,276,1550,392,133 to ? W/Kg
Nissan,SKYLINE GT-R Special Color Midnight Purple III (R34) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0786.jpg,51480,4WD,276,1550,392,133 to ? W/Kg
Nissan,SKYLINE GT-R V-spec (R32) '93,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0763.jpg,52600,4WD,276,1500,353,137 to ? W/Kg
Nissan,SKYLINE GT-R V-spec (R33) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0777.jpg,52900,4WD,276,1540,368,134 to ? W/Kg
Nissan,SKYLINE GT-R V-spec (R33) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0778.jpg,53300,4WD,276,1540,368,134 to ? W/Kg
Nissan,SKYLINE GT-R V-spec (R33) '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0779.jpg,53900,4WD,276,1540,368,134 to ? W/Kg
Nissan,SKYLINE GT-R V-spec (R34) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0791.jpg,55980,4WD,276,1560,392,132 to ? W/Kg
Nissan,SKYLINE GT-R V-spec II (R32) '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0771.jpg,52900,4WD,276,1500,353,137 to ? W/Kg
Nissan,SKYLINE GT-R V-spec II (R34) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0792.jpg,57480,4WD,276,1560,392,132 to ? W/Kg
Nissan,SKYLINE GT-R V-spec II N1 (R34) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0789.jpg,60980,4WD,276,1550,392,133 to ? W/Kg
Nissan,SKYLINE GT-R V-spec II Nur (R34) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0794.jpg,61000,4WD,276,1560,392,132 to ? W/Kg
Nissan,SKYLINE GT-R V-spec LM Limited (R33) '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0772.jpg,53900,4WD,276,1540,368,134 to ? W/Kg
Nissan,SKYLINE GT-R V-spec N1 (R32) '93,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0767.jpg,50900,4WD,276,1470,353,140 to ? W/Kg
Nissan,SKYLINE GT-R V-spec N1 (R34) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0788.jpg,59980,4WD,276,1550,392,133 to ? W/Kg
Nissan,SKYLINE GTS-R (R31) '87,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0730.jpg,34000,FR,207,1340,245,115 to ? W/Kg
Nissan,SKYLINE GTS-t Type M (R32) '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0733.jpg,23850,FR,212,1260,265,125 to ? W/Kg
Nissan,SKYLINE GTS-t Type M (R32) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0732.jpg,26610,FR,212,1260,265,125 to ? W/Kg
Nissan,SKYLINE GTS25 Type S (R32) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0723.jpg,24430,FR,177,1320,225,100 to ? W/Kg
Nissan,SKYLINE Hard Top 2000 RS-X Turbo C (R30) '84,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0729.jpg,27750,FR,202,1250,245,121 to ? W/Kg
Nissan,SKYLINE Hard Top 2000 Turbo RS (R30) '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0728.jpg,25180,FR,187,1175,225,119 to ? W/Kg
Nissan,SKYLINE Hard Top 2000GT-R (KPGC10) '70,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0717.jpg,80000,FR,158,1100,176,107 to ? W/Kg
Nissan,SKYLINE Sedan 300GT '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0745.jpg,32500,FR,256,1490,323,128 to ? W/Kg
Nissan,SKYLINE Sedan 350GT Type SP '06,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0762.jpg,38000,FR,311,1610,358,144 to ? W/Kg
Nissan,SKYLINE Sedan 350GT-8 '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0747.jpg,36600,FR,268,1550,353,129 to ? W/Kg
Nissan,SKYLINE Sport Coupe (BLRA-3) '62,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0695.jpg,320000,FR,93,1350,153,51 to ? W/Kg
Nissan,STAGEA 25t RS FOUR S '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0743.jpg,32600,4WD,276,1650,343,125 to ? W/Kg
Nissan,STAGEA 260RS AutechVersion '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0744.jpg,45000,4WD,276,1720,368,120 to ? W/Kg
Nissan,WOODONE ADVAN Clarion GT-R '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0821.jpg,950000,FR,493,1100,510,335 to ? W/Kg
Nissan,XANAVI HIROTO GT-R '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0815.jpg,750000,FR,454,1100,686,307 to ? W/Kg
Nissan,XANAVI NISMO GT-R '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0825.jpg,750000,FR,478,1080,735,331 to ? W/Kg
Nissan,XANAVI NISMO GT-R '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0818.jpg,950000,FR,493,1100,510,335 to ? W/Kg
Nissan,XANAVI NISMO Z '06,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0827.jpg,950000,FR,493,1100,706,335 to ? W/Kg
Nissan,YellowHat YMS TOMICA GT-R '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0820.jpg,950000,FR,493,1100,510,335 to ? W/Kg
Nissan,Z GT500 Base Model '06,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0828.jpg,950000,FR,493,1100,706,335 to ? W/Kg
Nissan,Zytek Z11SN Greaves Motorsport '13,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1365.jpg,,MR,450,900,470,? to ? W/Kg
Nissan,mm-R Cup Car '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0746.jpg,25000,FF,133,672,,147 to ? W/Kg
Opel,Astra V8 Coupé (Opel Team Phoenix) '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0240.jpg,1000000,FR,454,1000,500,338 to ? W/Kg
Opel,Calibra Touring Car '94,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0239.jpg,1250000,4WD,414,1040,280,297 to ? W/Kg
Opel,Corsa Comfort 1.4 '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0234.jpg,17960,FF,89,998,125,66 to ? W/Kg
Opel,Opel Tigra 1.6i '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0235.jpg,29140,FF,105,1032,148,76 to ? W/Kg
Opel,Speedster '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0237.jpg,44690,MR,145,850,203,127 to ? W/Kg
Opel,Speedster Turbo '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0238.jpg,49550,MR,197,1005,250,146 to ? W/Kg
Opel,Vectra 3.2 V6 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0236.jpg,36530,FF,208,1510,300,103 to ? W/Kg
Opera Performance,350Z '04,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0841.jpg,75000,FR,334,1340,,186 to ? W/Kg
Opera Performance,S2000 '04,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0840.jpg,125000,FR,261,930,,210 to ? W/Kg
Oullim Motors,Spirra Prototype '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0842.jpg,80000,MR,319,1205,426,198 to ? W/Kg
Pagani,Huayra '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0245.jpg,1350000,MR,720,1350,1000,398 to 842 W/Kg
Pagani,Huayra '13,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0246.jpg,1350000,MR,730,1350,1100,403 to 832 W/Kg
Pagani,Huayra 15th Anniversary Edition '13,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1175.jpg,1350000,MR,750,1350,,415 to 830 W/Kg
Pagani,Zonda C12 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0241.jpg,388720,MR,388,1250,570,232 to ? W/Kg
Pagani,Zonda C12S '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0242.jpg,450040,MR,542,1350,750,300 to ? W/Kg
Pagani,Zonda C12S 7.3 '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0243.jpg,1000000,MR,547,1250,750,326 to ? W/Kg
Pagani,Zonda LM Race Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0244.jpg,1000000,MR,632,1150,,410 to ? W/Kg
Pagani,Zonda R '09,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0247.jpg,1650000,MR,739,1070,710,516 to 815 W/Kg
Panoz,Esperante GTR-1 Race Car '98,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1116.jpg,1700000,FR,719,1150,,466 to ? W/Kg
Pescarolo,C60 Hybride - Judd '05,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0250.jpg,1900000,MR,877,900,600,728 to 969 W/Kg
Pescarolo,Courage - Judd GV5 '04,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0248.jpg,1900000,MR,765,900,680,634 to ? W/Kg
Pescarolo,Sport Courage C60 - Peugeot '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0249.jpg,1900000,MR,520,,660,? to ? W/Kg
Peugeot,106 Rallye '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0251.jpg,12630,FF,102,890,132,85 to ? W/Kg
Peugeot,106 S16 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0254.jpg,18810,FF,116,960,142,91 to ? W/Kg
Peugeot,205 Turbo 16 '85,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0261.jpg,78400,4WD,194,1145,255,127 to 346 W/Kg
Peugeot,205 Turbo 16 Evolution 2 '86,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0264.jpg,1450000,4WD,450,910,490,368 to ? W/Kg
Peugeot,205 Turbo 16 Rally Car '85,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0263.jpg,1450000,4WD,345,940,440,273 to ? W/Kg
Peugeot,206 CC '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0255.jpg,26520,FF,134,1190,190,84 to ? W/Kg
Peugeot,206 RC '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0258.jpg,29090,FF,175,1110,202,117 to ? W/Kg
Peugeot,206 Rally Car '99,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0262.jpg,300000,4WD,300,1230,535,182 to 314 W/Kg
Peugeot,206 S16 '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0256.jpg,23070,FF,138,1080,183,95 to ? W/Kg
Peugeot,207 GTi '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0259.jpg,32000,FF,173,1260,240,102 to ? W/Kg
Peugeot,307 CC Premium AVN '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0252.jpg,43260,FF,135,1490,190,68 to 200 W/Kg
Peugeot,307 XSi '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0253.jpg,27940,FF,135,1260,190,80 to ? W/Kg
Peugeot,406 Coupé 3.0 V6 '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0257.jpg,45000,FF,204,1560,285,97 to ? W/Kg
Peugeot,905B Evo 1 Bis LM '92,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0268.jpg,1970000,MR,513,750,343,509 to ? W/Kg
Peugeot,908 HDi FAP - Team Oreca Matmut '10,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0266.jpg,1900000,MR,700,930,1200,561 to ? W/Kg
Peugeot,908 HDi FAP - Team Peugeot Total '10,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0265.jpg,1900000,MR,700,930,1200,561 to ? W/Kg
Peugeot,908 HDi FAP Base Model '10,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0267.jpg,1900000,MR,700,930,1200,561 to ? W/Kg
Peugeot,RCZ '10,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0260.jpg,42300,FF,197,1350,240,109 to 311 W/Kg
Peugeot,Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1366.jpg,1000000,4WD,874,875,843,745 to 783 W/Kg
Plymouth,AAR Cuda 340 Six Barrel '70,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1118.jpg,110000,FR,290,1594,467,136 to 394 W/Kg
Plymouth,Cuda 440 Six Pack '71,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1119.jpg,58360,FR,385,1576,651,182 to ? W/Kg
Plymouth,Superbird '70,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1120.jpg,42440,FR,425,1755,664,181 to ? W/Kg
Plymouth,XNR Ghia Roadster '60,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1117.jpg,1000000,FR,243,1500,271,121 to 315 W/Kg
Pontiac,Firebird Trans Am '78,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1123.jpg,30000,FR,220,1640,435,100 to ? W/Kg
Pontiac,GTO 5.7 Coupe '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1126.jpg,34490,FR,350,1690,495,154 to ? W/Kg
Pontiac,Solstice Coupe Concept '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1124.jpg,35000,FR,240,1318,305,136 to ? W/Kg
Pontiac,Sunfire GXP Concept '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1122.jpg,35000,FF,180,1257,,107 to ? W/Kg
Pontiac,Tempest Le Mans GTO '64,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1125.jpg,52600,FR,325,1420,580,171 to ? W/Kg
Pontiac,Vibe GT '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1121.jpg,21120,FF,180,1273,176,106 to ? W/Kg
Pozzi Motorsports,Camaro RS,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1127.jpg,750000,FR,482,1487,648,242 to ? W/Kg
RE Amemiya,ASPARADRINK RX7 '04,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0843.jpg,300000,FR,306,1100,323,207 to ? W/Kg
RE Amemiya,AsparaDrink RX7 '06,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0844.jpg,500000,FR,306,1100,323,207 to ? W/Kg
RE Amemiya,FD3S RX-7,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0846.jpg,100000,FR,356,1240,469,215 to 399 W/Kg
RE Amemiya,RX7 GT300 Base Model '06,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0845.jpg,500000,FR,306,1100,323,207 to ? W/Kg
RUF,3400S '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0288.jpg,77730,MR,306,1300,360,175 to ? W/Kg
RUF,BTR '86,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0289.jpg,112480,RR,369,1180,480,233 to ? W/Kg
RUF,"CTR ""Yellow Bird"" '87",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0291.jpg,236630,RR,462,1150,553,300 to ? W/Kg
RUF,CTR2 '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0292.jpg,297110,4WD,513,1380,685,277 to 600 W/Kg
RUF,RGT '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0290.jpg,143250,RR,380,1330,375,213 to ? W/Kg
Ram,1500 LARAMIE Hemi Quad Cab '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1128.jpg,37930,4WD,345,2390,508,108 to ? W/Kg
Renault Sport,Clio R.S. '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0276.jpg,36400,FF,199,1240,215,120 to 355 W/Kg
Renault Sport,Clio R.S. 2.0 16V '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0274.jpg,29700,FF,170,1035,203,123 to ? W/Kg
Renault Sport,Clio V6 24V '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0278.jpg,45500,MR,230,1335,300,128 to ? W/Kg
Renault Sport,Clio V6 Phase 2 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0279.jpg,53720,MR,251,1400,300,134 to ? W/Kg
Renault Sport,Clio V6 Trophy 24V '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0283.jpg,115000,MR,285,1150,,185 to 306 W/Kg
Renault Sport,Lutecia R.S. 2.0 16V '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0275.jpg,29700,FF,170,1035,203,123 to ? W/Kg
Renault Sport,Lutecia R.S. Trophy V6 24V '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0284.jpg,115000,MR,285,1150,,185 to ? W/Kg
Renault Sport,Lutécia V6 24V '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0281.jpg,50520,MR,227,1335,300,127 to ? W/Kg
Renault Sport,Lutécia V6 Phase 2 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0280.jpg,53720,MR,255,1400,300,136 to ? W/Kg
Renault Sport,Mégane R.S. '08,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0277.jpg,41000,FF,221,1400,300,118 to 321 W/Kg
Renault Sport,Mégane R.S. Trophy '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0282.jpg,38500,FF,253,1387,360,136 to ? W/Kg
Renault Sport,Mégane Trophy '11,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0286.jpg,100000,MR,359,955,390,272 to 426 W/Kg
Renault Sport,Mégane Trophy Base Model '11,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0287.jpg,100000,MR,359,955,390,281 to ? W/Kg
Renault Sport,Mégane Trophy V6 15th Anniversary Edition '11,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1176.jpg,100000,MR,399,955,,312 to 426 W/Kg
Renault Sport,R5 Turbo Rallye '85,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0285.jpg,1000000,MR,339,905,421,280 to ? W/Kg
Renault,Avantime '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0272.jpg,52570,FF,198,1741,289,85 to ? W/Kg
Renault,Mégane 2.0 16V '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0270.jpg,26390,FF,131,1230,191,80 to ? W/Kg
Renault,Mégane 2.0 IDE Coupé '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0271.jpg,26600,FF,138,1135,200,91 to ? W/Kg
Renault,R5 Turbo '80,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0273.jpg,74500,MR,155,970,221,119 to ? W/Kg
Renault,R8 Gordini '66,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0269.jpg,50000,RR,99,850,117,87 to 307 W/Kg
SRT,4 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1139.jpg,20640,FF,212,1350,331,117 to ? W/Kg
SRT,Challenger SRT8 '08,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1140.jpg,40027,FR,425,1878,569,169 to ? W/Kg
SRT,Challenger SRT8 Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1147.jpg,220000,FR,586,1285,,340 to ? W/Kg
SRT,Charger SRT8 '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1141.jpg,46660,FR,470,1980,637,177 to ? W/Kg
SRT,Tomahawk GTS-R Vision GT,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1369.jpg,1000000,4WD,1471,663,,? to ? W/Kg
SRT,Tomahawk S Vision GT,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1368.jpg,1000000,4WD,,663,,? to 847 W/Kg
SRT,Tomahawk X Vision GT,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1370.jpg,1000000,4WD,,749,,? to 2684 W/Kg
SRT,Viper GTS '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1143.jpg,90400,FR,450,1569,663,214 to 674 W/Kg
SRT,Viper GTS '13,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1148.jpg,123000,FR,640,1556,814,307 to ? W/Kg
SRT,Viper GTS '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1142.jpg,78000,FR,450,1569,663,214 to ? W/Kg
SRT,Viper GTS 15th Anniversary Edition '13,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1178.jpg,140000,FR,665,1556,,319 to ? W/Kg
SRT,Viper GTS Launch Edition '13,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1149.jpg,138000,FR,640,1556,814,307 to 651 W/Kg
SRT,Viper GTS R Concept '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1146.jpg,1000000,FR,483,1475,676,244 to 655 W/Kg
SRT,Viper GTS-R (Team Oreca) #51 '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1152.jpg,1450000,FR,570,1150,,370 to ? W/Kg
SRT,Viper GTS-R (Team Oreca) #91 '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1151.jpg,1450000,FR,570,1150,,370 to 684 W/Kg
SRT,Viper SRT10 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1144.jpg,84880,FR,500,1533,712,243 to ? W/Kg
SRT,Viper SRT10 ACR '08,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1150.jpg,100000,FR,603,1552,760,290 to 643 W/Kg
SRT,Viper SRT10 Coupe '06,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1145.jpg,99770,FR,510,1565,725,243 to ? W/Kg
Saleen,S7 '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1129.jpg,419130,MR,550,1250,714,328 to ? W/Kg
Scion,FR-S '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1132.jpg,30000,FR,192,1230,,116 to ? W/Kg
Scion,xA '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1131.jpg,16000,FF,107,1020,141,78 to ? W/Kg
